S.No,Age,treatment,Gender Country,Gender state,Gender self_employed,Gender family_history,Gender work_interfere,Gender no_employees,Gender remote_work,Gender tech_company,Gender benefits,Gender care_options,Gender wellness_program,Gender seek_help,Gender anonymity,Gender leave,Gender mental_health_consequence,Gender phys_health_consequence,Gender coworkers,Gender supervisor,Gender mental_health_interview,Gender phys_health_interview,Gender mental_vs_physical,Gender obs_consequence,state self_employed,state family_history,state work_interfere,state no_employees,state remote_work,state tech_company,state benefits,state care_options,state wellness_program,state seek_help,state anonymity,state leave,state mental_health_consequence,state phys_health_consequence,state coworkers,state supervisor,state mental_health_interview,state phys_health_interview,state mental_vs_physical,state obs_consequence,self_employed family_history,self_employed work_interfere,self_employed no_employees,self_employed remote_work,self_employed tech_company,self_employed benefits,self_employed care_options,self_employed wellness_program,self_employed seek_help,self_employed anonymity,self_employed leave,self_employed mental_health_consequence,self_employed phys_health_consequence,self_employed coworkers,self_employed supervisor,self_employed mental_health_interview,self_employed phys_health_interview,self_employed mental_vs_physical,self_employed obs_consequence,family_history work_interfere,family_history no_employees,family_history remote_work,family_history tech_company,family_history benefits,family_history care_options,family_history wellness_program,family_history seek_help,family_history anonymity,family_history leave,family_history mental_health_consequence,family_history phys_health_consequence,family_history coworkers,family_history supervisor,family_history mental_health_interview,family_history phys_health_interview,family_history mental_vs_physical,family_history obs_consequence,work_interfere no_employees,work_interfere remote_work,work_interfere tech_company,work_interfere benefits,work_interfere care_options,work_interfere wellness_program,work_interfere seek_help,work_interfere anonymity,work_interfere leave,work_interfere mental_health_consequence,work_interfere phys_health_consequence,work_interfere coworkers,work_interfere supervisor,work_interfere mental_health_interview,work_interfere phys_health_interview,work_interfere mental_vs_physical,work_interfere obs_consequence,no_employees remote_work,no_employees tech_company,no_employees benefits,no_employees care_options,no_employees wellness_program,no_employees seek_help,no_employees anonymity,no_employees leave,no_employees mental_health_consequence,no_employees phys_health_consequence,no_employees coworkers,no_employees supervisor,no_employees mental_health_interview,no_employees phys_health_interview,no_employees mental_vs_physical,no_employees obs_consequence,remote_work tech_company,remote_work benefits,remote_work care_options,remote_work wellness_program,remote_work seek_help,remote_work anonymity,remote_work leave,remote_work mental_health_consequence,remote_work phys_health_consequence,remote_work coworkers,remote_work supervisor,remote_work mental_health_interview,remote_work phys_health_interview,remote_work mental_vs_physical,remote_work obs_consequence,tech_company benefits,tech_company care_options,tech_company wellness_program,tech_company seek_help,tech_company anonymity,tech_company leave,tech_company mental_health_consequence,tech_company phys_health_consequence,tech_company coworkers,tech_company supervisor,tech_company mental_health_interview,tech_company phys_health_interview,tech_company mental_vs_physical,tech_company obs_consequence,benefits care_options,benefits wellness_program,benefits seek_help,benefits anonymity,benefits leave,benefits mental_health_consequence,benefits phys_health_consequence,benefits coworkers,benefits supervisor,benefits mental_health_interview,benefits phys_health_interview,benefits mental_vs_physical,benefits obs_consequence,care_optionswellness_program,care_optionsseek_help,care_optionsanonymity,care_optionsleave,care_optionsmental_health_consequence,care_optionsphys_health_consequence,care_optionscoworkers,care_optionssupervisor,care_optionsmental_health_interview,care_optionsphys_health_interview,care_optionsmental_vs_physical,care_optionsobs_consequence,wellness_programseek_help,wellness_programanonymity,wellness_programleave,wellness_programmental_health_consequence,wellness_programphys_health_consequence,wellness_programcoworkers,wellness_programsupervisor,wellness_programmental_health_interview,wellness_programphys_health_interview,wellness_programmental_vs_physical,wellness_programobs_consequence,seek_helpanonymity,seek_helpleave,seek_helpmental_health_consequence,seek_helpphys_health_consequence,seek_helpcoworkers,seek_helpsupervisor,seek_helpmental_health_interview,seek_helpphys_health_interview,seek_helpmental_vs_physical,seek_helpobs_consequence,anonymityleave,anonymitymental_health_consequence,anonymityphys_health_consequence,anonymitycoworkers,anonymitysupervisor,anonymitymental_health_interview,anonymityphys_health_interview,anonymitymental_vs_physical,anonymityobs_consequence,leavemental_health_consequence,leavephys_health_consequence,leavecoworkers,leavesupervisor,leavemental_health_interview,leavephys_health_interview,leavemental_vs_physical,leaveobs_consequence,mental_health_consequencephys_health_consequence,mental_health_consequencecoworkers,mental_health_consequencesupervisor,mental_health_consequencemental_health_interview,mental_health_consequencephys_health_interview,mental_health_consequencemental_vs_physical,mental_health_consequenceobs_consequence,phys_health_consequencecoworkers,phys_health_consequencesupervisor,phys_health_consequencemental_health_interview,phys_health_consequencephys_health_interview,phys_health_consequencemental_vs_physical,phys_health_consequenceobs_consequence,coworkerssupervisor,coworkersmental_health_interview,coworkersphys_health_interview,coworkersmental_vs_physical,coworkersobs_consequence,supervisormental_health_interview,supervisorphys_health_interview,supervisormental_vs_physical,supervisorobs_consequence,mental_health_interviewphys_health_interview,mental_health_interviewmental_vs_physical,mental_health_interviewobs_consequence,phys_health_interviewmental_vs_physical,phys_health_interviewobs_consequence,mental_vs_physicalobs_consequence,Gender_A little about you,Gender_Agender,Gender_All,Gender_Androgyne,Gender_Cis Female,Gender_Cis Male,Gender_Enby,Gender_F,Gender_Femake,Gender_Female,Gender_Female ,Gender_Female (cis),Gender_Female (trans),Gender_Genderqueer,Gender_Guy (-ish) ^_^,Gender_M,Gender_Mail,Gender_Make,Gender_Mal,Gender_Male,Gender_Male ,Gender_Male (CIS),Gender_Male-ish,Gender_Malr,Gender_Man,Gender_Nah,Gender_Neuter,Gender_Trans woman,Gender_Trans-female,Gender_Woman,Gender_cis male,Gender_cis-female/femme,Gender_f,Gender_female,Gender_fluid,Gender_m,Gender_maile,Gender_male,Gender_male leaning androgynous,Gender_msle,Gender_non-binary,Gender_queer,Gender_queer/she/they,Gender_something kinda male?,Gender_woman,Country_Australia,Country_Austria,"Country_Bahamas, The",Country_Belgium,Country_Bosnia and Herzegovina,Country_Brazil,Country_Bulgaria,Country_Canada,Country_Colombia,Country_Costa Rica,Country_Croatia,Country_Denmark,Country_Finland,Country_France,Country_Germany,Country_Hungary,Country_India,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Latvia,Country_Mexico,Country_Netherlands,Country_New Zealand,Country_Nigeria,Country_Norway,Country_Poland,Country_Portugal,Country_Romania,Country_Russia,Country_Singapore,Country_Slovenia,Country_South Africa,Country_Spain,Country_Sweden,Country_Switzerland,Country_Thailand,Country_United Kingdom,Country_United States,Country_Uruguay,Country_Zimbabwe,state_AL,state_AZ,state_CA,state_CO,state_CT,state_DC,state_FL,state_GA,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_NC,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY,self_employed_No,self_employed_Yes,family_history_No,family_history_Yes,work_interfere_Never,work_interfere_Often,work_interfere_Rarely,work_interfere_Sometimes,no_employees_1-5,no_employees_100-500,no_employees_26-100,no_employees_500-1000,no_employees_6-25,no_employees_More than 1000,remote_work_No,remote_work_Yes,tech_company_No,tech_company_Yes,benefits_Don't know,benefits_No,benefits_Yes,care_options_No,care_options_Not sure,care_options_Yes,wellness_program_Don't know,wellness_program_No,wellness_program_Yes,seek_help_Don't know,seek_help_No,seek_help_Yes,anonymity_Don't know,anonymity_No,anonymity_Yes,leave_Don't know,leave_Somewhat difficult,leave_Somewhat easy,leave_Very difficult,leave_Very easy,mental_health_consequence_Maybe,mental_health_consequence_No,mental_health_consequence_Yes,phys_health_consequence_Maybe,phys_health_consequence_No,phys_health_consequence_Yes,coworkers_No,coworkers_Some of them,coworkers_Yes,supervisor_No,supervisor_Some of them,supervisor_Yes,mental_health_interview_Maybe,mental_health_interview_No,mental_health_interview_Yes,phys_health_interview_Maybe,phys_health_interview_No,phys_health_interview_Yes,mental_vs_physical_Don't know,mental_vs_physical_No,mental_vs_physical_Yes,obs_consequence_No,obs_consequence_Yes,Gender,Country,state,self_employed,family_history,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
208,30,1,34,57,17,18,24,30,18,19,23,22,22,23,22,28,21,23,21,22,18,19,20,18,22,27,44,56,26,28,37,40,35,38,30,46,34,32,40,39,27,32,33,22,0,1,2,0,1,1,2,1,1,2,2,0,1,2,2,1,0,0,0,1,2,0,1,1,2,1,1,2,2,0,1,2,2,1,0,0,0,8,2,3,4,5,4,4,5,7,3,4,5,5,4,3,3,2,4,5,7,8,7,7,8,12,6,7,8,8,7,6,6,4,1,1,2,1,1,2,2,0,1,2,2,1,0,0,0,4,5,4,4,5,7,3,4,5,5,4,3,3,2,5,4,4,5,7,3,4,5,5,4,3,3,2,7,7,8,12,6,7,8,8,7,6,6,4,4,5,7,3,4,5,5,4,3,3,2,5,7,3,4,5,5,4,3,3,2,12,6,7,8,8,7,6,6,4,6,7,8,8,7,6,6,4,1,2,2,1,0,0,0,5,5,4,3,3,2,8,7,6,6,4,7,6,6,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,15,39,15,0,0,1,2,0,1,1,2,1,1,2,2,0,1,2,2,1,0,0,0
209,24,0,127,170,46,47,62,83,49,48,58,56,57,57,54,71,58,55,56,58,49,54,55,46,19,23,36,50,21,23,30,32,29,31,25,39,30,27,32,32,23,27,28,19,0,0,2,0,1,0,1,1,0,0,0,1,1,1,2,1,1,0,0,0,2,0,1,0,1,1,0,0,0,1,1,1,2,1,1,0,0,2,0,1,0,1,1,0,0,0,1,1,1,2,1,1,0,0,4,5,6,7,7,6,6,10,7,7,7,8,7,7,6,4,1,0,1,1,0,0,0,1,1,1,2,1,1,0,0,3,4,4,3,3,5,4,4,4,5,4,4,3,2,1,1,0,0,0,1,1,1,2,1,1,0,0,4,3,3,5,4,4,4,5,4,4,3,2,3,3,5,4,4,4,5,4,4,3,2,0,0,1,1,1,2,1,1,0,0,0,1,1,1,2,1,1,0,0,1,1,1,2,1,1,0,0,4,4,5,4,4,3,2,4,5,4,4,3,2,5,4,4,3,2,7,7,6,4,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,37,39,12,0,0,0,2,0,1,0,1,1,0,0,0,1,1,1,2,1,1,0,0
210,26,0,109,164,46,47,65,82,49,48,59,55,57,58,55,75,59,54,55,56,49,53,55,46,3,4,8,8,3,5,5,5,5,6,5,9,7,4,5,4,5,4,5,2,0,3,1,0,1,1,0,1,1,1,4,2,0,0,0,1,0,0,0,3,1,0,1,1,0,1,1,1,4,2,0,0,0,1,0,0,0,19,6,7,10,9,10,10,10,19,11,9,9,9,10,9,9,6,2,3,4,3,4,4,4,9,5,3,3,3,4,3,3,2,1,1,0,1,1,1,4,2,0,0,0,1,0,0,0,4,3,4,4,4,9,5,3,3,3,4,3,3,2,3,4,4,4,9,5,3,3,3,4,3,3,2,1,1,1,4,2,0,0,0,1,0,0,0,4,4,9,5,3,3,3,4,3,3,2,4,9,5,3,3,3,4,3,3,2,9,5,3,3,3,4,3,3,2,14,12,12,12,13,12,12,8,5,6,6,7,6,6,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,37,6,2,0,0,3,1,0,1,1,0,1,1,1,4,2,0,0,0,1,0,0,0
211,40,0,25,29,13,14,20,22,14,15,19,17,18,19,17,21,17,18,15,17,13,15,17,14,8,10,17,21,9,10,14,15,13,15,12,17,13,12,15,15,10,10,13,7,0,3,2,0,1,2,2,2,2,2,2,1,1,1,2,1,1,2,0,3,2,0,1,2,2,2,2,2,2,1,1,1,2,1,1,2,0,20,6,7,11,11,11,11,11,17,10,10,10,11,10,10,11,6,4,5,8,8,8,8,8,12,7,7,7,8,7,7,8,4,1,2,2,2,2,2,2,1,1,1,2,1,1,2,0,5,5,5,5,5,7,4,4,4,5,4,4,5,2,8,8,8,8,12,7,7,7,8,7,7,8,4,8,8,8,12,7,7,7,8,7,7,8,4,8,8,12,7,7,7,8,7,7,8,4,8,12,7,7,7,8,7,7,8,4,12,7,7,7,8,7,7,8,4,7,7,7,8,7,7,8,4,4,4,5,4,4,5,2,4,5,4,4,5,2,5,4,4,5,2,7,7,8,4,4,5,2,5,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,9,39,5,0,0,3,2,0,1,2,2,2,2,2,2,1,1,1,2,1,1,2,0
212,37,0,68,83,25,28,37,45,27,26,34,30,32,33,30,38,34,32,30,32,27,29,29,26,3,5,8,9,3,4,5,5,5,6,4,5,7,4,6,6,5,4,5,2,1,3,2,0,0,1,0,1,1,0,0,2,0,1,2,1,0,0,0,7,8,2,2,4,3,4,4,3,5,5,3,4,5,4,3,3,2,20,6,6,10,9,10,10,9,15,11,9,10,11,10,9,9,6,4,4,7,6,7,7,6,10,8,6,7,8,7,6,6,4,0,1,0,1,1,0,0,2,0,1,2,1,0,0,0,1,0,1,1,0,0,2,0,1,2,1,0,0,0,3,4,4,3,5,5,3,4,5,4,3,3,2,1,1,0,0,2,0,1,2,1,0,0,0,4,3,5,5,3,4,5,4,3,3,2,3,5,5,3,4,5,4,3,3,2,0,2,0,1,2,1,0,0,0,2,0,1,2,1,0,0,0,5,7,8,7,6,6,4,1,2,1,0,0,0,5,4,3,3,2,7,6,6,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,19,38,2,0,1,3,2,0,0,1,0,1,1,0,0,2,0,1,2,1,0,0,0
213,26,1,68,83,26,27,35,43,28,27,34,30,32,33,30,38,34,33,29,30,27,29,29,26,4,4,6,7,4,5,5,5,5,6,4,5,7,5,5,4,5,4,5,2,2,5,6,3,3,4,3,4,4,3,5,5,4,3,3,4,3,3,2,1,0,1,1,1,0,1,1,0,0,2,1,0,0,1,0,0,0,6,3,3,4,3,4,4,3,5,5,4,3,3,4,3,3,2,1,1,1,0,1,1,0,0,2,1,0,0,1,0,0,0,3,4,3,4,4,3,5,5,4,3,3,4,3,3,2,4,3,4,4,3,5,5,4,3,3,4,3,3,2,3,4,4,3,5,5,4,3,3,4,3,3,2,1,1,0,0,2,1,0,0,1,0,0,0,4,3,5,5,4,3,3,4,3,3,2,3,5,5,4,3,3,4,3,3,2,0,2,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,6,6,6,7,6,6,4,3,3,4,3,3,2,0,1,0,0,0,1,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,19,38,2,1,0,1,0,1,1,1,0,1,1,0,0,2,1,0,0,1,0,0,0
214,32,1,11,18,7,8,10,12,8,8,8,7,8,9,9,8,10,8,8,8,7,7,8,9,53,67,105,136,63,64,89,91,85,91,73,111,90,75,87,91,64,84,88,57,1,3,4,0,1,0,0,1,1,1,0,2,0,1,1,1,0,1,1,7,10,2,3,3,3,4,4,4,5,5,3,4,4,4,3,4,3,22,6,7,9,9,10,10,10,15,11,9,10,10,10,9,10,7,8,9,12,12,13,13,13,20,14,12,13,13,13,12,13,9,1,0,0,1,1,1,0,2,0,1,1,1,0,1,1,3,3,4,4,4,5,5,3,4,4,4,3,4,3,0,1,1,1,0,2,0,1,1,1,0,1,1,1,1,1,0,2,0,1,1,1,0,1,1,4,4,5,5,3,4,4,4,3,4,3,4,5,5,3,4,4,4,3,4,3,5,5,3,4,4,4,3,4,3,2,0,1,1,1,0,1,1,5,7,7,7,6,7,5,1,1,1,0,1,1,4,4,3,4,3,4,3,4,3,3,4,3,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,7,39,37,0,1,3,4,0,1,0,0,1,1,1,0,2,0,1,1,1,0,1,1
215,32,1,84,132,37,38,50,61,40,38,48,45,44,45,45,57,46,45,45,46,39,43,45,37,22,27,46,55,26,27,38,40,34,37,30,47,35,32,40,39,27,34,35,22,0,3,1,0,0,2,2,0,0,2,4,1,1,2,2,1,2,2,0,3,1,0,0,2,2,0,0,2,4,1,1,2,2,1,2,2,0,19,6,6,11,11,9,9,11,19,10,10,11,11,10,11,11,6,2,2,5,5,3,3,5,9,4,4,5,5,4,5,5,2,0,2,2,0,0,2,4,1,1,2,2,1,2,2,0,2,2,0,0,2,4,1,1,2,2,1,2,2,0,8,6,6,8,14,7,7,8,8,7,8,8,4,6,6,8,14,7,7,8,8,7,8,8,4,0,2,4,1,1,2,2,1,2,2,0,2,4,1,1,2,2,1,2,2,0,14,7,7,8,8,7,8,8,4,13,13,14,14,13,14,14,8,4,5,5,4,5,5,2,5,5,4,5,5,2,8,7,8,8,4,7,8,8,4,5,5,2,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,32,39,15,0,0,3,1,0,0,2,2,0,0,2,4,1,1,2,2,1,2,2,0
216,27,1,92,144,40,41,54,66,43,41,50,46,47,48,46,61,49,47,47,47,41,45,46,39,28,33,53,65,32,33,44,45,40,43,34,56,42,37,45,43,31,40,40,27,3,7,6,3,3,4,3,3,3,3,8,4,4,4,3,4,4,3,2,7,6,3,3,4,3,3,3,3,8,4,4,4,3,4,4,3,2,18,7,7,10,9,9,9,9,18,10,10,10,9,10,10,9,6,1,1,1,0,0,0,0,3,1,1,1,0,1,1,0,0,3,4,3,3,3,3,8,4,4,4,3,4,4,3,2,4,3,3,3,3,8,4,4,4,3,4,4,3,2,3,3,3,3,8,4,4,4,3,4,4,3,2,0,0,0,3,1,1,1,0,1,1,0,0,0,0,3,1,1,1,0,1,1,0,0,0,3,1,1,1,0,1,1,0,0,3,1,1,1,0,1,1,0,0,10,10,10,9,10,10,9,6,4,4,3,4,4,3,2,4,3,4,4,3,2,3,4,4,3,2,1,1,0,0,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,33,39,18,1,1,3,0,1,1,1,0,0,0,0,3,1,1,1,0,1,1,0,0
217,30,1,52,83,26,27,35,47,28,27,35,32,32,33,32,41,33,33,30,32,26,31,31,26,4,4,6,11,4,5,6,7,5,6,6,8,6,5,6,6,4,6,7,2,2,5,9,3,3,5,5,4,4,5,8,4,4,4,5,3,5,5,2,1,4,1,1,2,2,1,1,2,3,1,1,1,2,0,2,2,0,10,3,3,5,5,4,4,5,8,4,4,4,5,3,5,5,2,9,9,14,14,13,13,14,23,13,13,13,14,12,14,14,8,3,5,5,4,4,5,8,4,4,4,5,3,5,5,2,5,5,4,4,5,8,4,4,4,5,3,5,5,2,8,7,7,8,13,7,7,7,8,6,8,8,4,7,7,8,13,7,7,7,8,6,8,8,4,4,5,8,4,4,4,5,3,5,5,2,5,8,4,4,4,5,3,5,5,2,13,7,7,7,8,6,8,8,4,10,10,10,11,9,11,11,6,4,4,5,3,5,5,2,4,5,3,5,5,2,5,3,5,5,2,6,8,8,4,2,2,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,19,14,2,1,0,1,4,1,1,2,2,1,1,2,3,1,1,1,2,0,2,2,0
